date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_mean,wind_speed_10m_max,precipitation_sum,snowfall_sum,relative_humidity_2m_mean,surface_pressure_mean,blh_min_m,blh_mean_m,diurnal_range,heating_degree_days,ventilation_index,wind_dir_sin,wind_dir_cos,doy_sin,doy_cos,is_heating_season,is_weekend,trend_days,pm2_5,ctx_pm10,ctx_nitrogen_dioxide,ctx_sulphur_dioxide,ctx_carbon_monoxide,ctx_ozone,ctx_vz_day
2023-05-17,17.0,9.8,23.6,17.6,30.2,0.0,0.0,35,953.9,125.0,1144.0,13.8,1.0,20134.4,0.992546151641322,0.12186934340514749,0.7067265555776159,-0.7074868024503348,0,0,286,18.34,26.28,4.75,14.3,249.04,79.54,0
2023-05-18,10.0,7.9,13.0,16.2,29.6,7.2,0.0,53,956.7,370.0,749.0,5.1,8.0,12133.8,0.9993908270190958,-0.034899496702500955,0.6944521021088763,-0.719538934232584,0,0,287,9.05,13.22,8.95,7.83,140.96,52.71,0
2023-05-19,11.9,7.4,17.0,16.8,22.5,0.0,0.0,37,955.4,280.0,1232.0,9.6,6.1,20697.600000000002,0.984807753012208,0.17364817766693041,0.6819721490904626,-0.7313781428679257,0,0,288,8.49,12.32,5.65,5.76,135.83,61.21,0
2023-05-20,14.9,8.2,21.1,21.1,23.9,0.0,0.0,28,951.6,270.0,1063.0,12.900000000000002,3.0999999999999996,22429.300000000003,0.9335804264972017,0.3583679495453004,0.6692903895412567,-0.7430009249440493,0,1,289,4.85,6.93,4.35,4.56,139.12,70.54,0
2023-05-21,16.2,10.3,21.4,19.5,24.4,0.0,0.0,29,953.9,265.0,1268.0,11.099999999999998,1.8000000000000007,24726.0,0.8660254037844386,0.5000000000000001,0.6564105761979381,-0.7544038410927472,0,1,290,4.56,6.61,2.95,6.9,138.12,78.83,0
2023-05-22,15.6,7.2,21.9,11.5,17.7,0.0,0.0,38,957.8,65.0,1308.0,14.7,2.4000000000000004,15042.0,0.6293203910498374,0.7771459614569709,0.6433365204044917,-0.765583517007675,0,0,291,8.58,12.36,3.54,17.93,137.5,71.17,0
2023-05-23,16.0,9.6,22.7,13.1,30.7,0.2,0.0,47,959.4,90.0,1092.0,13.1,2.0,14305.199999999999,0.43837114678907746,0.898794046299167,0.630072090984369,-0.7765366444428653,0,0,292,14.62,21.08,3.58,15.32,166.04,72.29,0
2023-05-24,16.2,7.8,22.1,12.3,20.1,0.0,0.0,45,958.4,45.0,1185.0,14.3,1.8000000000000007,14575.5,0.5150380749100542,0.8571673007021123,0.6166212130956382,-0.7872599821916922,0,0,293,12.2,17.49,3.03,17.15,161.88,70.25,0
2023-05-25,17.4,9.9,23.6,12.3,18.9,0.0,0.0,40,957.0,70.0,1152.0,13.700000000000001,0.6000000000000014,14169.6,0.3420201433256687,0.9396926207859084,0.6029878670694714,-0.7977503570459932,0,0,294,9.84,14.11,3.68,17.12,157.67,63.58,0
2023-05-26,14.6,12.2,16.8,11.7,21.8,8.8,0.0,64,954.8,25.0,874.0,4.600000000000001,3.4000000000000004,10225.8,0.5299192642332049,0.848048096156426,0.5891760872322963,-0.8080046647350754,0,0,295,28.88,41.47,4.17,14.63,191.54,73.75,0
2023-05-27,14.4,8.8,18.7,18.7,24.2,0.0,0.0,37,955.7,245.0,1077.0,9.899999999999999,3.5999999999999996,20139.899999999998,0.573576436351046,0.8191520442889918,0.5751899607119779,-0.8180198708443172,0,1,296,4.95,7.12,3.92,16.66,136.25,65.71,0
2023-05-28,13.7,6.4,19.3,9.7,13.6,0.0,0.0,36,959.0,50.0,971.0,12.9,4.300000000000001,9418.699999999999,0.9135454576426009,0.4067366430758002,0.5610336262283677,-0.8277930117131022,0,1,297,7.72,11.06,5.49,18.43,146.21,59.83,0
2023-05-29,15.7,7.5,23.3,11.3,17.3,0.0,0.0,41,959.3,45.0,1069.0,15.8,2.3000000000000007,12079.7,-0.8191520442889916,-0.5735764363510464,0.5467112728685936,-0.8373211953118124,0,0,298,11.18,16.29,11.06,21.13,172.38,60.71,0
2023-05-30,19.8,11.5,27.1,8.4,28.5,1.0,0.0,54,957.5,50.0,785.0,15.600000000000001,0.0,6594.0,-0.8480480961564262,0.5299192642332047,0.5322271388474397,-0.8466016020976267,0,0,299,17.55,27.23,10.75,22.37,190.38,66.75,0
2023-05-31,20.6,12.7,26.8,9.3,19.8,0.1,0.0,57,956.4,50.0,938.0,14.100000000000001,0.0,8723.400000000001,0.9455185755993167,0.32556815445715676,0.5175855102531889,-0.8556314858488706,0,0,300,15.35,22.81,14.8,24.92,211.92,69.92,0
2023-06-01,21.0,14.3,27.2,11.8,15.2,0.0,0.0,31,956.3,105.0,961.0,12.899999999999999,0.0,11339.800000000001,0.9563047559630355,-0.29237170472273666,0.5027907197793039,-0.864408174477665,0,0,301,5.86,8.4,4.55,14.75,142.0,73.54,0
2023-06-02,21.5,13.6,27.8,14.4,19.6,0.0,0.0,29,957.5,95.0,905.0,14.200000000000001,0.0,13032.0,0.9993908270190958,-0.034899496702500955,0.4878471454423119,-0.8729290708206411,0,0,302,6.55,9.4,4.1,12.2,151.71,78.17,0
2023-06-03,22.8,15.0,29.5,16.9,23.8,0.0,0.0,29,956.5,135.0,986.0,14.5,0.0,16663.399999999998,0.9986295347545738,0.052335956242943966,0.47275920928627757,-0.881191653407483,0,1,303,7.12,10.22,3.15,10.42,146.92,89.04,0
2023-06-04,25.1,16.5,31.8,15.7,19.0,0.0,0.0,27,953.0,120.0,1172.0,15.3,0.0,18400.399999999998,0.9998476951563913,-0.017452406437283477,0.4575313760742512,-0.8891934772070711,0,1,304,4.48,6.43,3.27,11.26,146.38,83.0,0
2023-06-05,26.7,18.1,33.6,12.2,16.4,0.0,0.0,24,948.7,35.0,1427.0,15.5,0.0,17409.399999999998,0.9993908270190958,-0.034899496702500955,0.44216815196707204,-0.8969321743510065,0,0,305,5.28,7.87,4.4,14.53,146.83,83.12,0
2023-06-06,25.6,17.3,32.3,11.1,23.4,0.0,0.0,29,947.6,20.0,728.0,14.999999999999996,0.0,8080.8,0.39073112848927377,-0.9205048534524404,0.42667408318992467,-0.9044054548343001,0,0,306,10.41,17.19,15.44,27.63,190.92,86.17,0
2023-06-07,25.5,17.8,33.0,9.1,17.5,0.0,0.0,33,945.6,20.0,1178.0,15.2,0.0,10719.8,0.3420201433256689,-0.9396926207859083,0.41105375468703553,-0.9116111071930236,0,0,307,11.78,19.91,13.82,30.14,182.96,94.38,0
2023-06-08,25.9,20.7,31.8,18.7,35.0,0.6,0.0,33,945.7,100.0,1062.0,11.100000000000001,0.0,19859.399999999998,-0.8386705679454242,-0.544639035015027,0.3953117887649151,-0.9185469991587165,0,0,308,6.53,13.35,11.47,18.55,167.67,75.04,0
2023-06-09,19.3,15.9,26.1,10.5,19.2,8.8,0.0,76,948.4,60.0,379.0,10.200000000000001,0.0,3979.5,-0.01745240643728356,0.9998476951563913,0.37945284372454396,-0.9252110782893581,0,0,309,19.43,28.4,11.05,27.05,210.92,57.58,0
2023-06-10,19.1,13.9,23.4,14.7,23.3,0.2,0.0,56,952.0,80.0,1001.0,9.499999999999998,0.0,14714.699999999999,0.15643446504023087,0.9876883405951378,0.36348161248290634,-0.9316013725767187,0,1,310,12.96,18.69,2.95,10.38,170.75,73.96,0
2023-06-11,18.8,11.6,24.4,10.3,14.4,0.0,0.0,48,955.2,90.0,1029.0,12.799999999999999,0.0,10598.7,0.9659258262890683,0.25881904510252074,0.3474028211842774,-0.9377159910299093,0,1,311,14.14,20.25,4.77,20.76,161.79,76.38,0
2023-06-12,20.7,12.4,27.7,8.1,15.4,0.0,0.0,46,954.9,25.0,985.0,15.299999999999999,0.0,7978.5,0.8987940462991669,0.43837114678907746,0.33122122780168606,-0.9435531242349545,0,0,312,12.35,17.74,7.76,22.97,172.0,78.71,0
2023-06-13,20.7,13.2,28.2,15.8,36.7,0.0,0.0,43,952.5,110.0,1010.0,15.0,0.0,15958.0,0.6691306063588582,0.7431448254773942,0.3149416207289515,-0.9491110448902285,0,0,313,8.53,12.63,3.87,16.94,146.08,75.5,0
2023-06-14,15.8,9.5,21.4,24.4,30.7,0.0,0.0,44,954.1,525.0,998.0,11.899999999999999,2.1999999999999993,24351.199999999997,0.8987940462991669,0.43837114678907746,0.2985688173637198,-0.9543881083175909,0,0,314,11.77,17.29,3.29,13.9,131.75,68.54,0
2023-06-15,17.7,10.4,24.1,11.9,20.3,0.0,0.0,35,950.4,75.0,838.0,13.700000000000001,0.3000000000000007,9972.2,0.9902680687415704,0.13917310096006547,0.2821076626819194,-0.9593827529490743,0,0,315,10.35,14.94,4.93,16.55,155.08,73.5,0
2023-06-16,20.5,14.3,26.4,8.0,15.0,0.3,0.0,34,946.7,40.0,1064.0,12.099999999999998,0.0,8512.0,0.9563047559630355,-0.29237170472273666,0.2655630278040555,-0.9640935007889756,0,0,316,11.07,16.23,6.71,21.37,174.5,84.12,0
2023-06-17,22.6,14.1,32.1,9.1,24.5,0.0,0.0,32,944.4,30.0,1091.0,18.0,0.0,9928.1,-0.9659258262890683,-0.25881904510252063,0.248939808553767,-0.9685189578512203,0,1,317,10.43,15.67,10.32,23.67,181.75,80.04,0
2023-06-18,25.0,15.8,32.0,9.2,22.3,0.0,0.0,37,942.0,15.0,972.0,16.2,0.0,8942.4,0.90630778703665,-0.42261826174069933,0.23224292400907015,-0.9726578145718654,0,1,318,11.2,18.75,6.04,20.96,172.29,81.33,0
2023-06-19,24.9,18.5,31.0,25.4,38.6,4.4,0.0,35,932.8,140.0,1342.0,12.5,0.0,34086.799999999996,-0.374606593415912,-0.9271838545667874,0.21547731504673012,-0.976508846196619,0,0,319,9.2,18.31,4.75,12.6,147.38,85.29,0
2023-06-20,15.1,11.3,18.5,23.9,30.5,0.1,0.0,45,939.6,345.0,1389.0,7.199999999999999,2.9000000000000004,33197.1,-0.984807753012208,-0.17364817766693033,0.19864794288017112,-0.9800709131432666,0,0,320,6.01,8.67,3.77,8.74,140.96,72.54,0
2023-06-21,16.2,9.9,22.0,19.1,38.4,0.2,0.0,37,942.3,180.0,1298.0,12.1,1.8000000000000007,24791.800000000003,-0.9998476951563913,-0.017452406437283498,0.18175978759137534,-0.9833429613388902,0,0,321,10.55,15.24,6.24,13.19,143.92,67.71,0
2023-06-22,16.2,9.9,21.5,16.0,36.0,0.1,0.0,50,946.1,45.0,824.0,11.6,1.8000000000000007,13184.0,-0.9743700647852351,-0.22495105434386525,0.16481784665719793,-0.9863240225317866,0,0,322,9.09,14.13,5.04,14.09,144.29,60.92,0
2023-06-23,17.0,12.0,22.3,14.3,39.5,4.8,0.0,57,944.4,110.0,1261.0,10.3,1.0,18032.3,-0.882947592858927,-0.46947156278589075,0.14782713347053003,-0.9890132145779884,0,0,323,12.53,20.17,7.94,20.41,153.42,68.58,0
2023-06-24,13.2,9.8,16.4,12.1,31.0,4.2,0.0,68,948.6,115.0,727.0,6.599999999999998,4.800000000000001,8796.699999999999,-0.45399049973954697,0.8910065241883678,0.13079267585675877,-0.9914097417023039,0,1,324,14.15,20.39,5.15,13.53,119.96,51.75,0
2023-06-25,14.5,8.6,19.8,7.7,13.0,0.7,0.0,57,949.2,35.0,946.0,11.200000000000001,3.5,7284.2,0.24192189559966773,0.9702957262759965,0.11371951458594924,-0.9935128947338007,0,1,325,14.69,21.03,11.33,11.93,130.54,53.12,0
2023-06-26,18.4,10.7,25.2,15.1,23.8,0.2,0.0,47,942.9,160.0,530.0,14.5,0.0,8003.0,0.15643446504023098,-0.9876883405951377,0.0966127018812031,-0.9953220513156602,0,0,326,11.51,17.28,9.15,17.72,140.46,59.38,0
2023-06-27,17.8,14.1,21.6,28.2,38.8,0.4,0.0,50,934.7,400.0,1445.0,7.500000000000002,0.1999999999999993,40749.0,-0.848048096156426,-0.529919264233205,0.07947729992362142,-0.9968366760893435,0,0,327,7.98,12.12,3.63,9.26,144.25,68.92,0
2023-06-28,14.7,11.7,19.4,24.3,32.1,8.9,0.0,67,941.4,145.0,1163.0,7.699999999999999,3.3000000000000007,28260.9,-0.9781476007338056,0.20791169081775945,0.062318379354325076,-0.998056320853012,0,0,328,6.57,9.25,1.52,3.3,141.71,56.83,0
2023-06-29,16.6,9.1,23.4,10.2,16.2,0.1,0.0,53,950.0,45.0,909.0,14.299999999999999,1.3999999999999986,9271.8,-0.9816271834476639,0.1908089953765451,0.04514101777397193,-0.9989806246941579,0,0,329,10.58,15.03,2.53,5.02,155.88,60.25,0
2023-06-30,18.4,11.8,23.8,14.3,28.9,0.6,0.0,53,948.7,25.0,879.0,12.0,0.0,12569.7,-0.9659258262890684,0.2588190451025203,0.027950298240209875,-0.9996093140964041,0,0,330,11.03,16.13,2.75,5.24,167.75,68.33,0
2023-07-01,19.9,11.2,26.5,7.3,18.1,0.0,0.0,52,950.3,25.0,760.0,15.3,0.0,5548.0,0.6946583704589973,0.7193398003386512,0.01075130776352193,-0.9999422030204416,0,1,331,10.54,15.3,2.38,7.4,171.83,69.96,0
2023-07-02,23.4,14.4,31.4,12.8,17.2,0.0,0.0,32,949.2,65.0,1031.0,17.0,0.0,13196.800000000001,0.8090169943749475,-0.587785252292473,-0.00645086419810515,-0.9999791929590823,0,1,332,5.15,7.48,1.69,5.53,153.21,75.25,0
2023-07-03,25.3,17.2,32.1,15.6,22.2,0.0,0.0,27,945.4,55.0,1277.0,14.900000000000002,0.0,19921.2,0.12186934340514755,-0.992546151641322,-0.023651127245231586,-0.9997202729664083,0,0,333,4.63,7.57,2.13,4.92,156.79,77.33,0
2023-07-04,22.8,17.1,28.1,9.1,16.6,5.0,0.0,46,943.5,95.0,860.0,11.0,0.0,7826.0,-1.0,-1.8369701987210297e-16,-0.040844391543296554,-0.9991655196610109,0,0,334,11.19,22.88,2.9,9.33,170.96,90.29,0
2023-07-05,22.5,16.6,28.3,15.8,25.9,0.5,0.0,50,944.8,95.0,944.0,11.7,0.0,14915.2,0.8746197071393957,0.4848096202463371,-0.05802556932878035,-0.9983150972033183,0,0,335,8.9,15.29,1.62,3.39,163.67,72.96,0
2023-07-06,22.7,16.9,27.7,15.3,21.1,0.0,0.0,40,947.7,160.0,1220.0,10.8,0.0,18666.0,0.6156614753256583,0.7880107536067219,-0.07518957641475855,-0.9971692572470178,0,0,336,9.11,13.25,1.61,6.41,154.21,65.96,0
2023-07-07,21.5,16.8,26.0,13.2,30.3,5.1,0.0,60,948.4,55.0,1010.0,9.2,0.0,13332.0,0.1908089953765448,0.981627183447664,-0.09233133369539166,-0.9957283388645872,0,0,337,10.77,17.55,1.68,4.88,162.5,59.33,0
2023-07-08,22.2,15.8,26.7,11.2,16.8,0.3,0.0,54,949.7,60.0,958.0,10.899999999999999,0.0,10729.599999999999,-0.22495105434386534,0.9743700647852351,-0.10944576864891511,-0.9939927684469582,0,1,338,10.25,15.62,1.67,3.55,165.71,70.04,0
2023-07-09,22.2,14.8,27.4,10.6,16.5,0.0,0.0,42,951.0,50.0,1171.0,12.599999999999998,0.0,12412.6,0.43837114678907746,0.898794046299167,-0.12652781683868314,-0.9919630595773397,0,1,339,8.63,12.97,1.38,3.36,161.33,68.46,0
2023-07-10,23.1,14.6,30.1,8.3,15.2,0.0,0.0,46,952.0,50.0,968.0,15.500000000000002,0.0,8034.400000000001,0.8660254037844386,0.5000000000000001,-0.14357242341181176,-0.9896398128792412,0,0,340,8.35,12.51,1.7,4.77,168.62,70.33,0
2023-07-11,25.6,17.0,32.8,5.3,9.8,0.0,0.0,47,954.0,25.0,1077.0,15.799999999999997,0.0,5708.099999999999,0.9743700647852352,-0.22495105434386503,-0.1605745445949942,-0.9870237158387382,0,0,341,10.01,15.0,3.01,7.2,183.62,80.38,0
2023-07-12,28.5,20.7,34.8,9.8,13.3,0.0,0.0,38,953.7,70.0,1263.0,14.099999999999998,0.0,12377.400000000001,0.7547095802227721,-0.6560590289905072,-0.17752914918703497,-0.984115542601034,0,0,342,10.78,17.8,2.6,7.0,183.79,82.71,0
2023-07-13,29.5,23.7,34.5,11.1,19.6,0.2,0.0,33,948.5,155.0,932.0,10.8,0.0,10345.199999999999,0.3255681544571566,-0.9455185755993168,-0.19443122004766195,-0.9809161537413774,0,0,343,8.62,20.86,2.07,5.1,167.04,83.46,0
2023-07-14,27.9,21.6,31.7,20.6,27.3,0.0,0.0,30,941.4,90.0,1270.0,10.099999999999998,0.0,26162.0,-0.848048096156426,-0.529919264233205,-0.21127575558218015,-0.9774264960104053,0,0,344,5.44,10.43,1.68,4.1,156.92,81.21,0
2023-07-15,21.7,16.9,25.1,27.1,40.8,0.0,0.0,32,943.3,550.0,2061.0,8.200000000000003,0.0,55853.100000000006,-0.9455185755993168,-0.32556815445715664,-0.22805777122152024,-0.9736476020539838,0,1,345,5.98,8.72,1.38,2.81,140.29,78.79,0
2023-07-16,22.2,15.4,28.5,16.1,24.1,0.0,0.0,38,946.2,45.0,1163.0,13.1,0.0,18724.300000000003,-0.9998476951563913,0.01745240643728313,-0.24477230089725957,-0.9695805901076308,0,1,346,6.73,9.7,1.88,3.88,151.42,72.12,0
2023-07-17,25.1,16.2,32.2,8.6,16.8,0.0,0.0,38,949.9,55.0,1033.0,16.000000000000004,0.0,8883.8,0.8090169943749475,0.5877852522924731,-0.2614143985111566,-0.9652266636656129,0,0,347,6.14,12.25,2.35,6.13,158.62,72.08,0
2023-07-18,27.9,21.2,34.4,14.9,22.8,0.0,0.0,33,947.2,95.0,1344.0,13.2,0.0,20025.600000000002,0.6819983600624986,-0.7313537016191705,-0.2779791393987797,-0.960587111124813,0,0,348,6.22,13.55,1.73,4.28,155.92,75.46,0
2023-07-19,26.3,22.8,30.2,15.1,23.7,0.2,0.0,36,943.6,35.0,1105.0,7.399999999999999,0.0,16685.5,-0.848048096156426,-0.529919264233205,-0.2944616217868008,-0.9556633054034706,0,0,349,6.45,11.1,1.87,4.6,156.0,79.46,0
2023-07-20,23.7,18.3,28.4,18.8,32.6,0.1,0.0,42,945.2,30.0,1218.0,10.099999999999998,0.0,22898.4,-0.984807753012208,-0.17364817766693033,-0.31085696824350406,-0.9504567035349148,0,0,350,7.85,11.82,2.42,4.57,171.33,67.12,0
2023-07-21,23.9,17.0,31.5,14.2,28.3,0.2,0.0,45,947.7,50.0,1109.0,14.5,0.0,15747.8,-0.9563047559630353,-0.2923717047227371,-0.3271603271220951,-0.9449688462364056,0,0,351,8.54,12.65,2.65,4.7,170.54,71.17,0
2023-07-22,21.5,14.7,27.5,10.6,15.9,0.0,0.0,51,951.4,25.0,1018.0,12.8,0.0,10790.8,-0.7986355100472932,0.6018150231520479,-0.34336687399638804,-0.939201357453208,0,1,352,7.3,11.05,2.24,5.14,157.12,76.54,0
2023-07-23,23.4,15.0,30.7,9.6,15.8,0.0,0.0,40,949.1,35.0,1138.0,15.7,0.0,10924.8,-0.7313537016191703,-0.6819983600624986,-0.3594718130884232,-0.9331559438780432,0,1,353,6.54,10.0,3.64,7.93,172.54,73.33,0
2023-07-24,24.4,18.5,29.4,10.9,17.3,0.0,0.0,38,945.7,35.0,838.0,10.899999999999999,0.0,9134.2,-0.4694715627858908,0.882947592858927,-0.37547037868762057,-0.9268343944460492,0,0,354,7.06,11.21,2.7,5.65,164.33,72.21,0
2023-07-25,23.6,16.3,29.2,11.8,16.6,0.0,0.0,36,947.2,90.0,998.0,12.899999999999999,0.0,11776.400000000001,0.39073112848927377,0.9205048534524404,-0.39135783656102635,-0.9202385798054074,0,0,355,6.63,9.75,1.8,4.24,161.71,74.04,0
2023-07-26,24.9,18.2,30.5,14.0,20.3,0.0,0.0,34,946.4,220.0,776.0,12.3,0.0,10864.0,0.9986295347545738,0.052335956242943966,-0.4071294853542516,-0.9133704517637858,0,0,356,6.9,10.69,2.17,7.27,157.38,76.88,0
2023-07-27,22.9,18.4,26.7,19.3,23.8,0.0,0.0,46,943.6,140.0,880.0,8.3,0.0,16984.0,0.29237170472273677,0.9563047559630354,-0.4227806579826777,-0.9062320427107696,0,0,357,9.38,16.65,1.28,5.57,159.96,83.88,0
2023-07-28,22.4,15.6,28.6,9.3,15.6,1.1,0.0,51,946.7,15.0,1024.0,13.000000000000002,0.0,9523.2,-0.13917310096006588,0.9902680687415703,-0.43830672301251883,-0.8988254650164442,0,0,358,7.98,11.95,1.88,4.0,180.42,73.08,0
2023-07-29,25.8,16.8,32.8,14.3,23.6,0.4,0.0,39,945.1,10.0,1127.0,15.999999999999996,0.0,16116.1,-0.9659258262890683,-0.25881904510252063,-0.45370308603134385,-0.8911529104063091,0,1,359,8.25,13.45,2.88,5.92,196.29,74.04,0
2023-07-30,25.5,19.6,30.6,12.2,19.6,0.0,0.0,49,944.4,25.0,838.0,11.0,0.0,10223.599999999999,0.43837114678907746,0.898794046299167,-0.46896519100763223,-0.8832166493127125,0,1,360,9.42,14.5,1.92,6.76,190.79,72.12,0
2023-07-31,25.7,19.7,31.1,13.4,18.5,0.0,0.0,35,945.1,260.0,1134.0,11.400000000000002,0.0,15195.6,0.7313537016191705,0.6819983600624985,-0.48408852163897625,-0.8750190302029953,0,0,361,5.83,8.55,1.72,8.17,179.75,83.54,0
2023-08-01,26.9,20.2,32.7,11.3,21.5,0.0,0.0,34,944.3,90.0,1105.0,12.500000000000004,0.0,12486.5,0.6560590289905073,0.754709580222772,-0.49906860268853154,-0.8665624788845387,0,0,362,7.29,11.11,1.92,8.82,178.04,87.75,0
2023-08-02,25.0,19.5,32.2,10.6,26.1,2.8,0.0,44,942.3,45.0,658.0,12.700000000000003,0.0,6974.8,-2.4492935982947064e-16,1.0,-0.5139010013093103,-0.8578494977869301,0,0,363,9.4,15.06,3.5,9.4,193.04,84.04,0
2023-08-03,25.0,17.6,31.5,7.7,11.9,0.0,0.0,47,942.9,30.0,887.0,13.899999999999999,0.0,6829.900000000001,-0.4226182617406992,0.90630778703665,-0.5285813283559295,-0.8488826652214551,0,0,364,9.08,16.06,3.51,9.03,197.58,85.71,0
2023-08-04,25.4,19.1,30.9,10.0,13.8,0.2,0.0,39,945.0,40.0,954.0,11.799999999999997,0.0,9540.0,0.8191520442889918,0.573576436351046,-0.5431052396834317,-0.8396646346181327,0,0,365,7.06,10.6,2.65,7.46,185.79,85.29,0
2023-08-05,25.0,18.6,30.5,13.3,24.3,0.6,0.0,47,946.6,70.0,909.0,11.899999999999999,0.0,12089.7,0.25881904510252074,0.9659258262890683,-0.5574684374327892,-0.8301981337405212,0,1,366,7.46,11.05,1.68,6.95,172.79,89.42,0
2023-08-06,24.7,18.4,29.4,11.2,20.7,0.2,0.0,49,943.8,50.0,971.0,11.0,0.0,10875.199999999999,0.4067366430758002,0.9135454576426009,-0.5716666713027055,-0.8204859638785325,0,1,367,6.91,10.14,1.77,6.82,168.5,74.67,0
2023-08-07,22.4,17.9,27.3,14.5,22.7,6.2,0.0,57,940.9,120.0,832.0,9.400000000000002,0.0,12064.0,0.8571673007021123,0.5150380749100542,-0.5856957398073511,-0.8105309990194821,0,0,368,7.7,11.24,2.41,13.48,167.92,80.04,0
2023-08-08,22.8,18.2,29.3,15.5,24.0,0.0,0.0,51,941.8,125.0,749.0,11.100000000000001,0.0,11609.5,0.9961946980917455,0.08715574274765814,-0.5995514915196486,-0.8003361849976326,0,0,369,6.76,9.81,2.01,5.75,166.21,68.38,0
2023-08-09,23.1,16.3,29.7,6.9,9.8,0.0,0.0,56,945.5,75.0,754.0,13.399999999999999,0.0,5202.6,0.8829475928589269,-0.4694715627858909,-0.6132298262997502,-0.7899045386224707,0,0,370,7.41,10.66,1.9,4.62,162.0,63.62,0
2023-08-10,20.8,18.1,24.4,8.9,21.3,12.7,0.0,73,943.8,70.0,681.0,6.299999999999997,0.0,6060.900000000001,0.9205048534524403,-0.39073112848927377,-0.6267266965083305,-0.7792391467859883,0,0,371,7.85,11.45,3.02,7.77,160.92,76.75,0
2023-08-11,14.7,11.0,18.9,16.6,23.7,14.7,0.0,83,946.3,95.0,533.0,7.899999999999999,3.3000000000000007,8847.800000000001,0.27563735581699916,0.9612616959383189,-0.6400381082043503,-0.7683431655492202,0,0,372,9.6,14.21,1.8,4.41,170.54,60.79,0
2023-08-12,12.2,9.5,16.5,12.9,19.7,19.8,0.0,80,949.4,125.0,662.0,7.0,5.800000000000001,8539.800000000001,-0.7193398003386512,0.6946583704589973,-0.6531601223269297,-0.757219819208313,0,1,373,5.05,7.36,1.98,4.05,168.5,48.29,0
2023-08-13,11.1,8.1,14.6,15.4,25.3,0.8,0.0,71,951.6,105.0,950.0,6.5,6.9,14630.0,-0.35836794954530077,0.9335804264972015,-0.6660888558609774,-0.7458723993404061,0,1,374,7.42,10.84,1.44,2.8,155.79,52.58,0
2023-08-14,12.3,6.7,17.7,11.8,20.5,0.0,0.0,61,953.9,105.0,722.0,11.0,5.699999999999999,8519.6,-0.9986295347545738,-0.052335956242944306,-0.6788204829862357,-0.734304263829602,0,0,375,7.16,10.2,2.85,5.28,161.75,46.38,0
2023-08-15,14.1,9.7,19.1,10.7,21.4,17.1,0.0,70,951.3,45.0,548.0,9.400000000000002,3.9000000000000004,5863.599999999999,-0.9510565162951535,-0.30901699437494756,-0.6913512362094071,-0.722518835873311,0,0,376,10.34,15.35,2.66,5.01,164.21,57.33,0
2023-08-16,14.6,10.9,19.1,9.7,14.7,0.3,0.0,74,953.6,35.0,716.0,8.200000000000001,3.4000000000000004,6945.2,0.224951054343865,0.9743700647852352,-0.7036774074790131,-0.7105196029692742,0,0,377,11.84,16.9,2.12,4.02,165.58,44.38,0
2023-08-17,16.0,9.0,22.3,5.9,10.7,0.0,0.0,62,956.1,20.0,669.0,13.3,2.0,3947.1000000000004,0.9335804264972017,0.3583679495453004,-0.7157953492826645,-0.6983101158835581,0,0,378,7.99,11.42,4.53,11.37,187.67,53.79,0
2023-08-18,19.2,11.5,26.1,4.8,8.0,0.0,0.0,54,954.5,15.0,735.0,14.600000000000001,0.0,3528.0,-0.15643446504023073,-0.9876883405951378,-0.7277014757264233,-0.6858939875998227,0,0,379,9.12,13.26,4.54,11.05,195.38,62.92,0
2023-08-19,20.0,12.8,27.2,6.3,8.7,0.0,0.0,59,952.9,20.0,714.0,14.399999999999999,0.0,4498.2,-0.6156614753256582,-0.788010753606722,-0.7393922635959241,-0.673274892250183,0,1,380,8.23,12.0,4.02,11.9,186.08,65.54,0
2023-08-20,21.8,14.7,29.1,10.3,15.1,0.0,0.0,50,950.8,45.0,835.0,14.400000000000002,0.0,8600.5,-0.8910065241883678,-0.45399049973954697,-0.7508642533989489,-0.6604565640279754,0,1,381,7.26,10.59,3.62,7.35,182.92,62.92,0
2023-08-21,21.3,14.0,28.4,9.2,15.6,0.0,0.0,57,950.1,25.0,629.0,14.399999999999999,0.0,5786.799999999999,0.29237170472273677,0.9563047559630354,-0.7621140503891487,-0.6474427960827475,0,0,382,8.98,13.67,3.88,15.16,177.17,62.58,0
2023-08-22,22.8,17.2,28.9,9.4,16.9,0.1,0.0,46,947.6,50.0,771.0,11.7,0.0,7247.400000000001,-0.6691306063588582,-0.7431448254773942,-0.7731383255706027,-0.6342374393978054,0,0,383,6.21,9.44,3.57,6.96,183.08,65.58,0
2023-08-23,23.4,15.2,30.7,11.4,23.5,0.0,0.0,44,945.7,40.0,946.0,15.5,0.0,10784.4,-0.13917310096006552,-0.9902680687415703,-0.7839338166829206,-0.6208444016506462,0,0,384,8.51,15.03,3.48,5.81,176.96,70.83,0
2023-08-24,22.0,17.4,26.0,11.5,23.3,3.5,0.0,51,940.6,85.0,676.0,8.600000000000001,0.0,7774.0,-0.6946583704589974,-0.7193398003386511,-0.7944973291665992,-0.6072676460566135,0,0,385,8.6,19.15,3.07,6.2,170.71,71.92,0
